6,286,140,0,0,0,36,1,175,0,0,1,11,1,8,40813,32,0,0,0,4773,7186,8439,4776,5,5,8862,1959,39,72,0,0,7,148,8,853,1548,503,454,153,21,0,72,139,35,34,3,1,0,1,6,16,0,0,0,0,0,27,0,0,0,0,0,0,408,1,0,0,0,55,869,218,168,1,0,120,54,0,20,0,0,1,9,0
2,547,10385,0,2,13,2,9,6,0,117,1,22,11,13,32,54267,89,8916,0,1656,164,14898,9,18,10233,5373,33,167,1174,3,0,20,9107,17,1268,3571,7801,2197,90,75,2,7,150,35,7,2,0,0,0,260,79,0,0,0,0,0,0,0,0,0,2,0,1,2,31,0,7,0,0,82,13,0,9,73,418,0,0,0,0,0,0,3,1
0,10,1,0,0,26,0,18,0,0,12368,2,337,8,3,0,89,16216,5794,0,0,0,0,0,303,8383,1114,0,111,0,316,7,0,1596,0,27,1370,2031,92,59,28,23,0,114,28,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22,0,113,0,0,0,0,47,19,0,0,0,0,0,81,212,116,0,0,0,58,0,0,11,0
0,178,253,0,0,34,0,27,0,0,6022,4,58,27,8,0,8916,5794,42239,0,6,11,33,0,161,20742,2291,0,162,3,52,5,0,5255,2,299,2352,5166,689,100,35,4,3,85,24,2,0,0,0,0,108,15,0,0,0,0,0,0,0,8,0,24,0,0,0,8,16,24,0,0,5,0,0,45,199,249,0,0,0,13,0,0,11,0
151,0,0,21224,0,429,301,178,548,13830,0,29592,2,464,19,0,0,0,0,23189,8,3,1,4490,0,0,0,7486,1048,60,0,0,108,347,0,144,3,370,85,238,9,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,154,0,0,46,0,0,1,0,0,0,0,0,0,2,0,292,0,0,0,4,0,0,0,0,0,0,0
538,25,982,0,2,16,1450,57,98,9,0,5,64,488,44,4773,1656,0,6,8,120731,830,38540,1626,1,65,719,17202,2583,30761,0,0,240,5830,77,3031,1642,3018,1831,807,101,5,21,15,5,3,0,0,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,43,0,0,0,0,18,264,9,128,0,0,5,34,1,11,0,0,1,6,1
22,6162,572,1,0,9,300,11,8940,10,0,31,9,28,25,7186,164,0,11,3,830,28915,2158,12405,7,84,12038,1877,139,204,0,0,34,235,15,829,1592,600,470,193,20,0,359,482,200,164,58,12,0,12,65,176,0,0,0,37,0,961,3,0,1,0,4,0,1170,13,0,0,0,220,5370,1019,763,1,2,1170,327,31,104,0,0,9,59,10
380,216,21756,0,2,1,505,24,90,6,2,3,128,298,46,8439,14898,0,33,1,38540,2158,163856,690,2,653,17913,3415,2794,11282,0,0,290,9232,57,5355,5880,8351,4782,1160,197,7,36,162,19,10,2,0,0,0,18,34,0,0,0,0,0,16,0,0,0,0,0,0,233,0,0,0,0,9,726,127,60,0,0,229,4,0,1,0,0,0,4,1
224,330,38,4584,4,350,4110,180,27912,1895,0,4366,15,448,347,4776,9,0,0,4490,1626,12405,690,119945,1,2,670,36357,1673,597,0,1,367,691,10,1225,425,796,329,1456,25,1,188,22,49,17,247,1,0,20,0,2,337,0,1,213,0,2173,2,0,358,0,3,12,96,0,0,0,22,44,699,24,4834,0,0,13,509,62,101,0,0,27,57,0
0,1848,4,0,0,5,0,1,0,0,2573,0,10749,1,0,5,18,303,161,0,1,7,2,1,13306,1429,7646,0,17,0,410,0,0,457,0,23,965,606,28,10,4,788,13,780,248,14,0,0,42,0,515,13,0,0,1,0,1,0,0,376,0,1697,1,0,0,19,162,155,0,0,16,3,0,1556,1049,1271,0,1,0,278,0,0,82,0
