68,32,245,37,5,46,376,91,187,127,39,31,205,176,3,234,165,11,80,49,949,339,1635,484,9,262,794,663,471,577,2,14,98,522,294644,6645,3200,2550,3363,1503,970,104,2225,2018,1891,3825,1147,412,44,41,37,121,6,0,9,140,31,86,23,63,18,46,56,3,296,86,30,66,5,295,194,748,231,4,234,648,147,134,317,0,3,30,179,53461
582,307,2128,287,30,692,2789,1021,1485,1414,363,665,3249,1635,66,1528,1275,167,832,460,4000,1831,8812,3749,118,3011,6798,4593,3667,3199,54,204,331,2935,6645,26540,31768,9512,5218,11118,4732,1392,1343,708,814,932,586,146,29,237,80,341,96,1,44,843,215,559,183,31,193,94,350,70,632,77,26,59,111,240,424,994,1278,15,268,1184,604,449,604,0,3,49,230,2658
86,462,3241,24,4,52,381,116,195,98,7643,29,6279,194,5,1378,2427,2121,3376,34,1343,1222,6931,573,2978,12167,16743,979,341,694,1047,38,48,2931,3200,31768,27998,40819,13747,1140,1384,3002,601,727,487,842,191,57,25,20,209,437,8,0,2,93,15,75,7,619,11,524,31,2,538,94,133,137,4,112,261,905,154,527,943,2415,121,46,107,38,1,7,149,2008
550,406,3910,158,107,825,2128,1327,862,1057,17982,485,7114,2287,49,1146,4188,2934,6503,301,6007,1477,12690,2039,1884,13513,15810,3255,6361,4873,1038,550,1437,53363,2550,9512,40819,61337,21820,2387,6972,8303,649,657,484,703,201,79,27,103,151,455,33,0,16,434,96,291,64,338,50,343,146,10,515,84,89,109,35,123,325,879,568,321,738,2209,358,209,290,30,1,29,181,1655
87,137,1198,22,10,58,390,131,131,113,600,39,1201,189,2,520,893,174,805,28,1323,554,4273,358,143,2114,3966,680,565,797,74,35,100,1956,3363,5218,13747,21820,1385,3461,2852,863,529,617,612,392,169,62,15,15,46,173,3,0,7,89,12,41,14,32,6,43,24,4,320,38,25,46,3,87,131,470,112,19,172,719,82,46,103,2,0,8,74,2706
119,27,189,265,6226,6545,827,3685,4040,1224,59,6105,424,2375,14156,181,98,4,29,492,598,238,1358,1505,5,135,526,960,2143,416,1,468,57,1249,1503,11118,1140,2387,3461,16280,3585,68,261,159,216,279,449,39,2,40,5,42,115,0,40,207,82,266,120,4,302,7,100,97,82,3,6,11,139,44,46,152,400,1,19,142,165,78,93,0,0,9,51,1693
47,11,83,32,4388,1684,266,3181,108,271,53,145,2297,2241,388,42,68,7,39,82,194,70,372,286,7,150,358,319,3173,226,3,6888,74,3533,970,4732,1384,6972,2852,3585,2827,1122,100,44,52,121,40,18,8,8,1,14,5,0,2,54,19,30,13,2,8,24,30,2,18,7,3,2,9,8,11,30,60,1,4,60,35,15,26,0,0,3,13,376
9,18,31,5,11,59,17,120,5,22,4115,16,7619,116,2,11,16,74,48,5,46,13,91,18,3227,227,251,22,125,32,160,46,7,2425,104,1392,3002,8303,863,68,1122,1905,16,112,34,31,10,3,14,0,6,4,0,0,0,1,0,2,0,217,0,238,1,0,2,1,9,2,0,1,4,9,8,293,63,84,1,2,0,14,0,0,7,86
122,97,222,27,0,21,609,118,426,86,21,14,97,172,7,428,118,8,35,54,291,483,796,1134,30,259,1325,960,365,429,2,2,71,229,2225,1343,601,649,529,261,100,16,21721,32952,9233,6651,9840,2793,551,893,394,1603,192,35,408,2938,1079,1118,844,964,346,2002,1605,61,3208,993,388,992,301,2832,2044,7057,4358,69,3299,8060,3202,2570,4196,24,79,316,2192,4850
4,294,506,0,0,0,50,2,44,4,657,2,574,14,1,354,271,132,247,2,123,374,930,125,962,1403,4543,144,42,94,114,0,6,215,2018,708,727,657,617,159,44,112,32952,37382,46297,16713,986,1706,2942,115,1455,4053,15,15,80,651,264,150,66,11031,39,6121,287,16,2489,2138,3845,4162,25,1118,1772,7966,500,2312,18290,22494,650,415,857,844,61,56,3102,3007
